DateTime,Junction,Vehicles,ID,Temperature (°C),Wind Speed (km/h),Precipitation (mm),Humidity (%),Is Holiday,IsWeekend,SyntheticCharge,DayOfWeek,HourOfDay,EstimatedFare,Distance_km
2015-12-19 11:00:00,3,3,20151219113,18.1,9.6,0.0,42,0,1,15.31,5,11,651.04,45
2015-12-19 12:00:00,3,4,20151219123,19.1,9.6,0.0,39,0,1,15.91,5,12,652.04,45
2015-12-19 13:00:00,3,7,20151219133,19.9,9.4,0.0,35,0,1,17.49,5,13,654.16,45
2015-12-19 14:00:00,3,5,20151219143,20.3,9.4,0.0,33,0,1,16.53,5,14,653.12,45
2015-12-19 15:00:00,3,5,20151219153,20.3,10.4,0.0,33,0,1,16.53,5,15,653.12,45
2015-12-19 16:00:00,3,5,20151219163,19.6,6.4,0.0,37,0,1,16.46,5,16,652.84,45
2015-12-19 17:00:00,3,2,20151219173,18.1,10.7,0.0,42,0,1,14.81,5,17,650.44,45
2015-12-19 18:00:00,3,1,20151219183,16.2,9.7,0.0,48,0,1,14.12,5,18,649.08,45
2015-12-19 19:00:00,3,4,20151219193,14.4,7.3,0.0,55,0,1,15.44,5,19,650.16,45
2015-12-19 20:00:00,3,2,20151219203,13.1,6.1,0.0,63,0,1,14.31,5,20,648.44,45
2015-12-19 21:00:00,3,3,20151219213,12.5,5.4,0.0,63,0,1,14.75,5,21,648.8,45
2015-12-19 22:00:00,3,2,20151219223,12.2,5.2,0.0,63,0,1,14.22,5,22,648.08,45
2015-12-19 23:00:00,3,4,20151219233,11.5,4.4,0.0,66,0,1,15.15,5,23,649.0,45
2015-12-20 00:00:00,3,4,20151220003,10.3,5.1,0.0,73,0,1,15.03,6,0,648.52,45
2015-12-20 01:00:00,3,3,20151220013,8.9,6.0,0.0,80,0,1,14.39,6,1,647.36,45
2015-12-20 02:00:00,3,4,20151220023,7.8,7.3,0.0,85,0,1,14.78,6,2,647.52,45
2015-12-20 03:00:00,3,3,20151220033,7.3,8.4,0.0,87,0,1,14.23,6,3,646.72,45
2015-12-20 04:00:00,3,3,20151220043,7.6,6.5,0.0,85,0,1,14.26,6,4,646.84,45
2015-12-20 05:00:00,3,3,20151220053,8.3,4.7,0.0,82,0,1,14.33,6,5,647.12,45
2015-12-20 06:00:00,3,1,20151220063,8.2,3.1,0.0,83,0,1,13.32,6,6,645.88,45
2015-12-20 07:00:00,3,1,20151220073,8.1,2.6,0.0,83,0,1,13.31,6,7,645.84,45
2015-12-20 08:00:00,3,2,20151220083,9.5,2.7,0.0,80,0,1,13.95,6,8,647.0,45
2015-12-20 09:00:00,3,4,20151220093,13.2,1.3,0.0,65,0,1,15.32,6,9,649.68,45
2015-12-20 10:00:00,3,3,20151220103,16.4,1.1,0.0,52,0,1,15.14,6,10,650.36,45
2015-12-20 11:00:00,3,2,20151220113,18.4,2.2,0.0,41,0,1,14.84,6,11,650.56,45
2015-12-20 12:00:00,3,14,20151220123,19.0,3.9,0.0,39,0,1,20.9,6,12,658.0,45
2015-12-20 13:00:00,3,5,20151220133,19.6,5.8,0.0,36,0,1,16.46,6,13,652.84,45
2015-12-20 14:00:00,3,7,20151220143,19.9,7.4,0.0,34,0,1,17.49,6,14,654.16,45
2015-12-20 15:00:00,3,9,20151220153,19.8,7.7,0.0,33,0,1,18.48,6,15,655.32,45
2015-12-20 16:00:00,3,8,20151220163,19.1,5.1,0.0,37,0,1,17.91,6,16,654.44,45
2015-12-20 17:00:00,3,3,20151220173,17.6,10.4,0.0,43,0,1,15.26,6,17,650.84,45
2015-12-20 18:00:00,3,5,20151220183,15.7,10.0,0.0,49,0,1,16.07,6,18,651.28,45
2015-12-20 19:00:00,3,6,20151220193,14.0,9.2,0.0,54,0,1,16.4,6,19,651.2,45
2015-12-20 20:00:00,3,7,20151220203,12.7,9.3,0.0,59,0,1,16.77,6,20,651.28,45
2015-12-20 21:00:00,3,7,20151220213,11.7,9.2,0.0,63,0,1,16.67,6,21,650.88,45
2015-12-20 22:00:00,3,3,20151220223,10.8,9.4,0.0,66,0,1,14.58,6,22,648.12,45
2015-12-20 23:00:00,3,5,20151220233,9.9,8.4,0.0,70,0,1,15.49,6,23,648.96,45
2015-12-21 00:00:00,3,4,20151221003,9.3,7.9,0.0,73,0,0,12.93,0,0,598.12,45
2015-12-21 01:00:00,3,5,20151221013,8.8,7.8,0.0,75,0,0,13.38,0,1,598.52,45
2015-12-21 02:00:00,3,2,20151221023,8.2,8.0,0.0,78,0,0,11.82,0,2,596.48,45
2015-12-21 03:00:00,3,3,20151221033,7.7,7.1,0.0,81,0,0,12.27,0,3,596.88,45
2015-12-21 04:00:00,3,4,20151221043,7.2,6.8,0.0,84,0,0,12.72,0,4,597.28,45
2015-12-21 05:00:00,3,2,20151221053,6.6,7.7,0.0,88,0,0,11.66,0,5,595.84,45
2015-12-21 06:00:00,3,4,20151221063,6.1,7.9,0.0,89,0,0,12.61,0,6,596.84,45
2015-12-21 07:00:00,3,5,20151221073,5.7,6.5,0.0,91,0,0,13.07,0,7,597.28,45
2015-12-21 08:00:00,3,4,20151221083,8.5,6.6,0.0,84,0,0,12.85,0,8,597.8,45
2015-12-21 09:00:00,3,4,20151221093,13.1,4.6,0.0,65,0,0,13.31,0,9,599.64,45
2015-12-21 10:00:00,3,4,20151221103,16.1,4.7,0.0,55,0,0,13.61,0,10,600.84,45
2015-12-21 11:00:00,3,3,20151221113,17.9,5.8,0.0,46,0,0,13.29,0,11,600.96,45
2015-12-21 12:00:00,3,6,20151221123,18.4,5.0,0.0,45,0,0,14.84,0,12,602.96,45
2015-12-21 13:00:00,3,5,20151221133,19.1,3.8,0.0,41,0,0,14.41,0,13,602.64,45
2015-12-21 14:00:00,3,7,20151221143,19.4,3.7,0.0,39,0,0,15.44,0,14,603.96,45
2015-12-21 15:00:00,3,5,20151221153,19.4,2.6,0.0,39,0,0,14.44,0,15,602.76,45
2015-12-21 16:00:00,3,5,20151221163,19.1,2.0,0.0,40,0,0,14.41,0,16,602.64,45
2015-12-21 17:00:00,3,6,20151221173,18.0,3.9,0.0,44,0,0,14.8,0,17,602.8,45
2015-12-21 18:00:00,3,2,20151221183,16.4,4.0,0.0,50,0,0,12.64,0,18,599.76,45
2015-12-21 19:00:00,3,4,20151221193,15.3,4.6,0.0,54,0,0,13.53,0,19,600.52,45
2015-12-21 20:00:00,3,3,20151221203,13.9,5.0,0.0,63,0,0,12.89,0,20,599.36,45
2015-12-21 21:00:00,3,5,20151221213,13.0,5.2,0.0,65,0,0,13.8,0,21,600.2,45
2015-12-21 22:00:00,3,4,20151221223,12.1,5.8,0.0,69,0,0,13.21,0,22,599.24,45
2015-12-21 23:00:00,3,6,20151221233,10.6,6.8,0.0,76,0,0,14.06,0,23,599.84,45
2015-12-22 00:00:00,3,6,20151222003,9.0,8.0,0.0,86,0,0,13.9,1,0,599.2,45
2015-12-22 01:00:00,3,1,20151222013,8.2,8.9,0.0,90,0,0,11.32,1,1,595.88,45
2015-12-22 02:00:00,3,2,20151222023,7.7,9.4,0.0,91,0,0,11.77,1,2,596.28,45
2015-12-22 03:00:00,3,2,20151222033,7.5,8.4,0.0,90,0,0,11.75,1,3,596.2,45
2015-12-22 04:00:00,3,2,20151222043,7.5,7.4,0.0,89,0,0,11.75,1,4,596.2,45
2015-12-22 05:00:00,3,3,20151222053,7.6,6.1,0.0,88,0,0,12.26,1,5,596.84,45
2015-12-22 06:00:00,3,3,20151222063,7.8,5.7,0.0,87,0,0,12.28,1,6,596.92,45
2015-12-22 07:00:00,3,2,20151222073,7.7,5.1,0.0,87,0,0,11.77,1,7,596.28,45
2015-12-22 08:00:00,3,1,20151222083,10.0,4.0,0.0,81,0,0,11.5,1,8,596.6,45
2015-12-22 09:00:00,3,4,20151222093,13.8,2.9,0.0,67,0,0,13.38,1,9,599.92,45
2015-12-22 10:00:00,3,6,20151222103,16.9,3.5,0.0,54,0,0,14.69,1,10,602.36,45
2015-12-22 11:00:00,3,5,20151222113,18.6,4.8,0.0,46,0,0,14.36,1,11,602.44,45
2015-12-22 12:00:00,3,6,20151222123,18.9,5.2,0.0,45,0,0,14.89,1,12,603.16,45
2015-12-22 13:00:00,3,5,20151222133,19.4,4.2,0.0,43,0,0,14.44,1,13,602.76,45
2015-12-22 14:00:00,3,7,20151222143,19.6,3.8,0.0,42,0,0,15.46,1,14,604.04,45
2015-12-22 15:00:00,3,7,20151222153,19.5,1.5,0.0,42,0,0,15.45,1,15,604.0,45
2015-12-22 16:00:00,3,4,20151222163,19.1,1.1,0.0,44,0,0,13.91,1,16,602.04,45
2015-12-22 17:00:00,3,6,20151222173,18.0,2.8,0.0,48,0,0,14.8,1,17,602.8,45
2015-12-22 18:00:00,3,4,20151222183,16.3,4.4,0.0,55,0,0,13.63,1,18,600.92,45
2015-12-22 19:00:00,3,6,20151222193,15.4,5.1,0.0,58,0,0,14.54,1,19,601.76,45
2015-12-22 20:00:00,3,4,20151222203,14.2,5.6,0.0,64,0,0,13.42,1,20,600.08,45
2015-12-22 21:00:00,3,3,20151222213,13.4,5.9,0.0,66,0,0,12.84,1,21,599.16,45
2015-12-22 22:00:00,3,7,20151222223,12.7,6.8,0.0,69,0,0,14.77,1,22,601.28,45
2015-12-22 23:00:00,3,2,20151222233,12.1,7.6,0.0,72,0,0,12.21,1,23,598.04,45
2015-12-23 00:00:00,3,5,20151223003,9.6,8.0,0.0,84,0,0,13.46,2,0,598.84,45
2015-12-23 01:00:00,3,3,20151223013,8.6,8.4,0.0,88,0,0,12.36,2,1,597.24,45
2015-12-23 02:00:00,3,4,20151223023,7.9,8.3,0.0,90,0,0,12.79,2,2,597.56,45
2015-12-23 03:00:00,3,4,20151223033,7.5,8.3,0.0,91,0,0,12.75,2,3,597.4,45
2015-12-23 04:00:00,3,3,20151223043,7.1,8.4,0.0,92,0,0,12.21,2,4,596.64,45
2015-12-23 05:00:00,3,3,20151223053,6.8,7.8,0.0,92,0,0,12.18,2,5,596.52,45
2015-12-23 06:00:00,3,1,20151223063,6.5,7.1,0.0,92,0,0,11.15,2,6,595.2,45
2015-12-23 07:00:00,3,2,20151223073,6.1,5.5,0.0,93,0,0,11.61,2,7,595.64,45
2015-12-23 08:00:00,3,2,20151223083,8.9,5.8,0.0,86,0,0,11.89,2,8,596.76,45
2015-12-23 09:00:00,3,5,20151223093,13.3,4.4,0.0,67,0,0,13.83,2,9,600.32,45
2015-12-23 10:00:00,3,3,20151223103,16.3,5.6,0.0,56,0,0,13.13,2,10,600.32,45
2015-12-23 11:00:00,3,6,20151223113,18.0,7.9,0.0,47,0,0,14.8,2,11,602.8,45
2015-12-23 12:00:00,3,5,20151223123,18.5,8.9,0.0,47,0,0,14.35,2,12,602.4,45
2015-12-23 13:00:00,3,3,20151223133,19.0,9.2,0.0,43,0,0,13.4,2,13,601.4,45
2015-12-23 14:00:00,3,6,20151223143,19.3,9.2,0.0,41,0,0,14.93,2,14,603.32,45
2015-12-23 15:00:00,3,5,20151223153,19.3,9.2,0.0,40,0,0,14.43,2,15,602.72,45
2015-12-23 16:00:00,3,7,20151223163,18.7,6.9,0.0,43,0,0,15.37,2,16,603.68,45
2015-12-23 17:00:00,3,3,20151223173,17.0,9.7,0.0,50,0,0,13.2,2,17,600.6,45
2015-12-23 18:00:00,3,4,20151223183,15.0,8.0,0.0,56,0,0,13.5,2,18,600.4,45
2015-12-23 19:00:00,3,2,20151223193,14.1,8.7,0.0,58,0,0,12.41,2,19,598.84,45
2015-12-23 20:00:00,3,3,20151223203,13.4,9.9,0.0,60,0,0,12.84,2,20,599.16,45
2015-12-23 21:00:00,3,3,20151223213,12.6,10.7,0.0,63,0,0,12.76,2,21,598.84,45
2015-12-23 22:00:00,3,4,20151223223,11.9,11.2,0.0,67,0,0,13.19,2,22,599.16,45
2015-12-23 23:00:00,3,6,20151223233,11.2,11.5,0.0,71,0,0,14.12,2,23,600.08,45
2015-12-24 00:00:00,3,2,20151224003,10.9,11.6,0.0,71,0,0,12.09,3,0,597.56,45
2015-12-24 01:00:00,3,4,20151224013,10.5,11.6,0.0,72,0,0,13.05,3,1,598.6,45
2015-12-24 02:00:00,3,2,20151224023,10.0,10.5,0.0,74,0,0,12.0,3,2,597.2,45
2015-12-24 03:00:00,3,5,20151224033,9.5,10.0,0.0,75,0,0,13.45,3,3,598.8,45
2015-12-24 04:00:00,3,4,20151224043,8.9,9.9,0.0,77,0,0,12.89,3,4,597.96,45
2015-12-24 05:00:00,3,2,20151224053,8.5,10.5,0.0,79,0,0,11.85,3,5,596.6,45
2015-12-24 06:00:00,3,6,20151224063,8.1,11.8,0.0,81,0,0,13.81,3,6,598.84,45
2015-12-24 07:00:00,3,4,20151224073,7.9,11.7,0.0,83,0,0,12.79,3,7,597.56,45
2015-12-24 08:00:00,3,2,20151224083,9.6,12.3,0.0,76,0,0,11.96,3,8,597.04,45
2015-12-24 09:00:00,3,5,20151224093,12.4,12.8,0.0,64,0,0,13.74,3,9,599.96,45
2015-12-24 10:00:00,3,4,20151224103,14.8,13.0,0.0,55,0,0,13.48,3,10,600.32,45
2015-12-24 11:00:00,3,6,20151224113,16.7,14.0,0.0,47,0,0,14.67,3,11,602.28,45
2015-12-24 12:00:00,3,7,20151224123,17.7,14.8,0.0,44,0,0,15.27,3,12,603.28,45
2015-12-24 13:00:00,3,6,20151224133,18.5,15.9,0.0,39,0,0,14.85,3,13,603.0,45
2015-12-24 14:00:00,3,4,20151224143,18.8,16.5,0.0,36,0,0,13.88,3,14,601.92,45
2015-12-24 15:00:00,3,5,20151224153,18.7,15.4,0.0,35,0,0,14.37,3,15,602.48,45
2015-12-24 16:00:00,3,5,20151224163,18.0,12.1,0.0,37,0,0,14.3,3,16,602.2,45
2015-12-24 17:00:00,3,10,20151224173,15.9,9.1,0.0,43,0,0,16.59,3,17,604.36,45
2015-12-24 18:00:00,3,7,20151224183,14.0,8.9,0.0,48,0,0,14.9,3,18,601.8,45
2015-12-24 19:00:00,3,3,20151224193,12.8,9.2,0.0,52,0,0,12.78,3,19,598.92,45
2015-12-24 20:00:00,3,6,20151224203,11.8,9.5,0.0,55,0,0,14.18,3,20,600.32,45
2015-12-24 21:00:00,3,6,20151224213,10.9,8.7,0.0,57,0,0,14.09,3,21,599.96,45
2015-12-24 22:00:00,3,5,20151224223,10.0,8.7,0.0,59,0,0,13.5,3,22,599.0,45
2015-12-24 23:00:00,3,4,20151224233,9.1,8.3,0.0,62,0,0,12.91,3,23,598.04,45
2015-12-25 00:00:00,3,3,20151225003,8.3,8.6,0.0,67,1,0,17.33,4,0,672.12,45
2015-12-25 01:00:00,3,1,20151225013,7.8,9.0,0.0,68,1,0,16.28,4,1,670.72,45
2015-12-25 02:00:00,3,3,20151225023,7.4,9.8,0.0,69,1,0,17.24,4,2,671.76,45
2015-12-25 03:00:00,3,9,20151225033,7.1,10.2,0.0,69,1,0,20.21,4,3,675.24,45
2015-12-25 04:00:00,3,2,20151225043,6.8,9.4,0.0,70,1,0,16.68,4,4,670.92,45
2015-12-25 05:00:00,3,4,20151225053,6.3,9.2,0.0,73,1,0,17.63,4,5,671.92,45
2015-12-25 06:00:00,3,1,20151225063,5.8,9.9,0.0,74,1,0,16.08,4,6,669.92,45
2015-12-25 07:00:00,3,2,20151225073,5.6,10.1,0.0,75,1,0,16.56,4,7,670.44,45
2015-12-25 08:00:00,3,5,20151225083,7.7,11.9,0.0,67,1,0,18.27,4,8,673.08,45
2015-12-25 09:00:00,3,4,20151225093,11.3,11.4,0.0,54,1,0,18.13,4,9,673.92,45
2015-12-25 10:00:00,3,5,20151225103,14.3,11.4,0.0,45,1,0,18.93,4,10,675.72,45
2015-12-25 11:00:00,3,1,20151225113,16.5,12.9,0.0,37,1,0,17.15,4,11,674.2,45
2015-12-25 12:00:00,3,3,20151225123,17.7,14.1,0.0,35,1,0,18.27,4,12,675.88,45
2015-12-25 13:00:00,3,4,20151225133,18.6,14.0,0.0,32,1,0,18.86,4,13,676.84,45
2015-12-25 14:00:00,3,3,20151225143,19.1,13.5,0.0,30,1,0,18.41,4,14,676.44,45
2015-12-25 15:00:00,3,6,20151225153,19.1,12.3,0.0,30,1,0,19.91,4,15,678.24,45
2015-12-25 16:00:00,3,5,20151225163,18.3,8.4,0.0,33,1,0,19.33,4,16,677.32,45
2015-12-25 17:00:00,3,6,20151225173,16.3,9.7,0.0,40,1,0,19.63,4,17,677.12,45
2015-12-25 18:00:00,3,5,20151225183,14.3,8.9,0.0,46,1,0,18.93,4,18,675.72,45
2015-12-25 19:00:00,3,4,20151225193,12.9,8.9,0.0,49,1,0,18.29,4,19,674.56,45
2015-12-25 20:00:00,3,1,20151225203,11.9,8.0,0.0,52,1,0,16.69,4,20,672.36,45
2015-12-25 21:00:00,3,3,20151225213,11.0,7.6,0.0,54,1,0,17.6,4,21,673.2,45
2015-12-25 22:00:00,3,9,20151225223,10.1,8.6,0.0,57,1,0,20.51,4,22,676.44,45
2015-12-25 23:00:00,3,4,20151225233,9.4,8.6,0.0,59,1,0,17.94,4,23,673.16,45
2015-12-26 00:00:00,3,4,20151226003,8.9,8.6,0.0,62,0,1,14.89,5,0,647.96,45
2015-12-26 01:00:00,3,4,20151226013,8.4,8.4,0.0,63,0,1,14.84,5,1,647.76,45
2015-12-26 02:00:00,3,5,20151226023,8.0,9.5,0.0,64,0,1,15.3,5,2,648.2,45
2015-12-26 03:00:00,3,4,20151226033,7.8,10.1,0.0,65,0,1,14.78,5,3,647.52,45
2015-12-26 04:00:00,3,3,20151226043,7.6,11.0,0.0,65,0,1,14.26,5,4,646.84,45
2015-12-26 05:00:00,3,5,20151226053,7.5,11.3,0.0,65,0,1,15.25,5,5,648.0,45
2015-12-26 06:00:00,3,3,20151226063,7.4,11.0,0.0,66,0,1,14.24,5,6,646.76,45
2015-12-26 07:00:00,3,5,20151226073,7.5,12.6,0.0,65,0,1,15.25,5,7,648.0,45
2015-12-26 08:00:00,3,3,20151226083,9.6,14.0,0.0,60,0,1,14.46,5,8,647.64,45
2015-12-26 09:00:00,3,6,20151226093,13.1,14.5,0.0,49,0,1,16.31,5,9,650.84,45
2015-12-26 10:00:00,3,5,20151226103,15.8,15.3,0.0,41,0,1,16.08,5,10,651.32,45
2015-12-26 11:00:00,3,6,20151226113,17.9,15.2,0.0,35,0,1,16.79,5,11,652.76,45
2015-12-26 12:00:00,3,4,20151226123,19.3,15.0,0.0,34,0,1,15.93,5,12,652.12,45
2015-12-26 13:00:00,3,3,20151226133,20.3,14.5,0.0,31,0,1,15.53,5,13,651.92,45
2015-12-26 14:00:00,3,4,20151226143,20.9,16.3,0.0,29,0,1,16.09,5,14,652.76,45
2015-12-26 15:00:00,3,1,20151226153,21.0,15.8,0.0,29,0,1,14.6,5,15,651.0,45
2015-12-26 16:00:00,3,2,20151226163,20.1,12.5,0.0,34,0,1,15.01,5,16,651.24,45
2015-12-26 17:00:00,3,5,20151226173,17.9,9.0,0.0,39,0,1,16.29,5,17,652.16,45
2015-12-26 18:00:00,3,6,20151226183,16.1,9.4,0.0,44,0,1,16.61,5,18,652.04,45
2015-12-26 19:00:00,3,3,20151226193,15.1,9.1,0.0,46,0,1,15.01,5,19,649.84,45
2015-12-26 20:00:00,3,5,20151226203,14.3,8.7,0.0,49,0,1,15.93,5,20,650.72,45
2015-12-26 21:00:00,3,2,20151226213,13.4,8.6,0.0,51,0,1,14.34,5,21,648.56,45
2015-12-26 22:00:00,3,4,20151226223,12.7,8.2,0.0,54,0,1,15.27,5,22,649.48,45
2015-12-26 23:00:00,3,5,20151226233,12.0,8.4,0.0,57,0,1,15.7,5,23,649.8,45
2015-12-27 00:00:00,3,3,20151227003,11.0,8.6,0.0,61,0,1,14.6,6,0,648.2,45
2015-12-27 01:00:00,3,4,20151227013,10.6,9.4,0.0,63,0,1,15.06,6,1,648.64,45
2015-12-27 02:00:00,3,4,20151227023,10.3,9.5,0.0,65,0,1,15.03,6,2,648.52,45
2015-12-27 03:00:00,3,1,20151227033,10.0,9.0,0.0,66,0,1,13.5,6,3,646.6,45
2015-12-27 04:00:00,3,5,20151227043,9.7,8.9,0.0,68,0,1,15.47,6,4,648.88,45
2015-12-27 05:00:00,3,5,20151227053,9.4,9.3,0.0,70,0,1,15.44,6,5,648.76,45
2015-12-27 06:00:00,3,5,20151227063,9.1,8.8,0.0,72,0,1,15.41,6,6,648.64,45
2015-12-27 07:00:00,3,3,20151227073,8.9,8.9,0.0,74,0,1,14.39,6,7,647.36,45
2015-12-27 08:00:00,3,2,20151227083,10.8,10.8,0.0,69,0,1,14.08,6,8,647.52,45
2015-12-27 09:00:00,3,5,20151227093,14.6,11.1,0.0,56,0,1,15.96,6,9,650.84,45
2015-12-27 10:00:00,3,5,20151227103,17.4,12.4,0.0,48,0,1,16.24,6,10,651.96,45
2015-12-27 11:00:00,3,4,20151227113,19.5,13.9,0.0,42,0,1,15.95,6,11,652.2,45
2015-12-27 12:00:00,3,3,20151227123,20.5,15.2,0.0,41,0,1,15.55,6,12,652.0,45
2015-12-27 13:00:00,3,2,20151227133,21.4,15.8,0.0,39,0,1,15.14,6,13,651.76,45
2015-12-27 14:00:00,3,3,20151227143,22.0,16.3,0.0,37,0,1,15.7,6,14,652.6,45
2015-12-27 15:00:00,3,2,20151227153,22.1,15.0,0.0,37,0,1,15.21,6,15,652.04,45
2015-12-27 16:00:00,3,2,20151227163,21.2,10.5,0.0,42,0,1,15.12,6,16,651.68,45
2015-12-27 17:00:00,3,6,20151227173,19.3,9.4,0.0,47,0,1,16.93,6,17,653.32,45
2015-12-27 18:00:00,3,7,20151227183,17.8,10.0,0.0,51,0,1,17.28,6,18,653.32,45
2015-12-27 19:00:00,3,2,20151227193,17.0,10.5,0.0,53,0,1,14.7,6,19,650.0,45
2015-12-27 20:00:00,3,3,20151227203,16.3,11.4,0.0,54,0,1,15.13,6,20,650.32,45
2015-12-27 21:00:00,3,4,20151227213,15.6,11.4,0.0,56,0,1,15.56,6,21,650.64,45
2015-12-27 22:00:00,3,3,20151227223,15.1,11.2,0.0,58,0,1,15.01,6,22,649.84,45
2015-12-27 23:00:00,3,3,20151227233,14.6,11.1,0.0,61,0,1,14.96,6,23,649.64,45
2015-12-28 00:00:00,3,3,20151228003,13.8,11.8,0.0,63,0,0,12.88,0,0,599.32,45
2015-12-28 01:00:00,3,3,20151228013,13.3,12.1,0.0,65,0,0,12.83,0,1,599.12,45
2015-12-28 02:00:00,3,3,20151228023,13.0,12.3,0.0,67,0,0,12.8,0,2,599.0,45
2015-12-28 03:00:00,3,2,20151228033,12.7,11.3,0.0,68,0,0,12.27,0,3,598.28,45
2015-12-28 04:00:00,3,2,20151228043,12.5,11.6,0.0,69,0,0,12.25,0,4,598.2,45
2015-12-28 05:00:00,3,3,20151228053,12.3,12.2,0.0,70,0,0,12.73,0,5,598.72,45
2015-12-28 06:00:00,3,2,20151228063,12.1,12.1,0.0,71,0,0,12.21,0,6,598.04,45
2015-12-28 07:00:00,3,5,20151228073,11.9,12.0,0.0,71,0,0,13.69,0,7,599.76,45
2015-12-28 08:00:00,3,4,20151228083,13.4,14.2,0.0,66,0,0,13.34,0,8,599.76,45
2015-12-28 09:00:00,3,5,20151228093,16.0,13.9,0.0,57,0,0,14.1,0,9,601.4,45
2015-12-28 10:00:00,3,7,20151228103,18.7,14.8,0.0,46,0,0,15.37,0,10,603.68,45
2015-12-28 11:00:00,3,4,20151228113,20.7,15.5,0.0,39,0,0,14.07,0,11,602.68,45
2015-12-28 12:00:00,3,5,20151228123,22.1,16.1,0.0,37,0,0,14.71,0,12,603.84,45
2015-12-28 13:00:00,3,4,20151228133,23.0,16.3,0.0,34,0,0,14.3,0,13,603.6,45
2015-12-28 14:00:00,3,4,20151228143,23.4,16.3,0.0,34,0,0,14.34,0,14,603.76,45
2015-12-28 15:00:00,3,8,20151228153,23.3,14.7,0.0,35,0,0,16.33,0,15,606.12,45
2015-12-28 16:00:00,3,7,20151228163,22.2,11.1,0.0,40,0,0,15.72,0,16,605.08,45
2015-12-28 17:00:00,3,5,20151228173,20.2,9.7,0.0,45,0,0,14.52,0,17,603.08,45
2015-12-28 18:00:00,3,5,20151228183,18.5,10.3,0.0,49,0,0,14.35,0,18,602.4,45
2015-12-28 19:00:00,3,5,20151228193,17.6,11.0,0.0,52,0,0,14.26,0,19,602.04,45
2015-12-28 20:00:00,3,6,20151228203,16.8,11.4,0.0,54,0,0,14.68,0,20,602.32,45
2015-12-28 21:00:00,3,3,20151228213,16.3,11.4,0.0,55,0,0,13.13,0,21,600.32,45
2015-12-28 22:00:00,3,3,20151228223,15.7,11.4,0.0,57,0,0,13.07,0,22,600.08,45
2015-12-28 23:00:00,3,6,20151228233,15.2,11.6,0.0,59,0,0,14.52,0,23,601.68,45
2015-12-29 00:00:00,3,5,20151229003,14.4,11.9,0.0,61,0,0,13.94,1,0,600.76,45
2015-12-29 01:00:00,3,3,20151229013,14.1,12.0,0.0,62,0,0,12.91,1,1,599.44,45
2015-12-29 02:00:00,3,6,20151229023,13.6,12.1,0.0,63,0,0,14.36,1,2,601.04,45
2015-12-29 03:00:00,3,3,20151229033,13.2,11.3,0.0,64,0,0,12.82,1,3,599.08,45
2015-12-29 04:00:00,3,5,20151229043,12.7,11.9,0.0,66,0,0,13.77,1,4,600.08,45
2015-12-29 05:00:00,3,3,20151229053,12.3,12.3,0.0,67,0,0,12.73,1,5,598.72,45
2015-12-29 06:00:00,3,5,20151229063,12.0,12.2,0.0,68,0,0,13.7,1,6,599.8,45
2015-12-29 07:00:00,3,4,20151229073,11.8,12.9,0.0,68,0,0,13.18,1,7,599.12,45
2015-12-29 08:00:00,3,4,20151229083,13.2,14.8,0.0,64,0,0,13.32,1,8,599.68,45
2015-12-29 09:00:00,3,5,20151229093,15.9,14.4,0.0,55,0,0,14.09,1,9,601.36,45
2015-12-29 10:00:00,3,5,20151229103,18.5,15.3,0.0,48,0,0,14.35,1,10,602.4,45
2015-12-29 11:00:00,3,5,20151229113,20.6,16.4,0.0,42,0,0,14.56,1,11,603.24,45
2015-12-29 12:00:00,3,6,20151229123,21.9,17.1,0.0,40,0,0,15.19,1,12,604.36,45
2015-12-29 13:00:00,3,5,20151229133,22.9,17.8,0.0,37,0,0,14.79,1,13,604.16,45
2015-12-29 14:00:00,3,4,20151229143,23.2,17.7,0.0,35,0,0,14.32,1,14,603.68,45
2015-12-29 15:00:00,3,5,20151229153,23.0,15.8,0.0,36,0,0,14.8,1,15,604.2,45
2015-12-29 16:00:00,3,5,20151229163,22.0,11.5,0.0,41,0,0,14.7,1,16,603.8,45
2015-12-29 17:00:00,3,4,20151229173,20.0,9.0,0.0,46,0,0,14.0,1,17,602.4,45
2015-12-29 18:00:00,3,4,20151229183,18.2,8.9,0.0,51,0,0,13.82,1,18,601.68,45
2015-12-29 19:00:00,3,7,20151229193,17.1,8.3,0.0,55,0,0,15.21,1,19,603.04,45
2015-12-29 20:00:00,3,4,20151229203,16.2,9.8,0.0,57,0,0,13.62,1,20,600.88,45
2015-12-29 21:00:00,3,2,20151229213,15.5,10.0,0.0,59,0,0,12.55,1,21,599.4,45
2015-12-29 22:00:00,3,8,20151229223,14.7,9.7,0.0,62,0,0,15.47,1,22,602.68,45
2015-12-29 23:00:00,3,12,20151229233,13.8,9.3,0.0,65,0,0,17.38,1,23,604.72,45
2015-12-30 00:00:00,3,5,20151230003,13.1,8.0,0.0,69,0,0,13.81,2,0,600.24,45
2015-12-30 01:00:00,3,5,20151230013,12.3,7.6,0.0,72,0,0,13.73,2,1,599.92,45
2015-12-30 02:00:00,3,2,20151230023,11.6,7.6,0.0,75,0,0,12.16,2,2,597.84,45
2015-12-30 03:00:00,3,6,20151230033,11.0,6.8,0.0,78,0,0,14.1,2,3,600.0,45
